Product Id,Shipping Id,Department Id,Order Id,Customer Id,Sales,Order Item Discount,Order Item Quantity,Order Item Total,Order Profit Per Order,Benefit per order,Sales per customer,Late_delivery_risk,Delivery Status,Sales Id
51,51,51,51,51,100.0,4.0,2,96.0,33.59999847,33.59999847,96.0,1,Late delivery,51
52,52,52,52,52,79.98000336,4.0,2,75.98000336,24.69000053,24.69000053,75.98000336,0,Shipping on time,52
53,53,53,53,53,100.0,9.0,2,91.0,9.100000381,9.100000381,91.0,1,Late delivery,53
54,54,54,54,54,100.0,13.0,2,87.0,-21.75,-21.75,87.0,1,Late delivery,54
55,55,55,55,55,100.0,18.0,2,82.0,6.150000095,6.150000095,82.0,1,Late delivery,55
56,56,56,56,56,89.98000336,15.30000019,2,74.68000031,22.40999985,22.40999985,74.68000031,0,Shipping on time,56
57,57,57,57,57,109.9400024,19.79000092,2,90.15000153,25.23999977,25.23999977,90.15000153,1,Late delivery,57
58,58,58,58,58,119.9800034,2.400000095,2,117.5800018,30.5699997,30.5699997,117.5800018,1,Late delivery,58
59,59,59,59,59,119.9800034,24.0,2,95.98000336,46.0699997,46.0699997,95.98000336,1,Late delivery,59
60,60,60,60,60,299.9700012,36.0,3,263.9700012,-184.7799988,-184.7799988,263.9700012,0,Shipping on time,60
61,61,61,61,61,119.9700012,6.0,3,113.9700012,38.75,38.75,113.9700012,1,Late delivery,61
62,62,62,62,62,65.97000122,1.980000019,3,63.99000168,-3.650000095,-3.650000095,63.99000168,1,Late delivery,62
63,63,63,63,63,95.97000122,16.30999947,3,79.66000366,38.22999954,38.22999954,79.66000366,1,Late delivery,63
64,64,64,64,64,299.9700012,6.0,3,293.9700012,129.3500061,129.3500061,293.9700012,1,Late delivery,64
65,65,65,65,65,299.9700012,30.0,3,269.9700012,132.2899933,132.2899933,269.9700012,0,Shipping on time,65
66,66,66,66,66,299.9700012,74.98999786,3,224.9799957,76.04000092,76.04000092,224.9799957,1,Late delivery,66
67,67,67,67,67,179.9700012,3.599999905,3,176.3699951,81.12999725,81.12999725,176.3699951,1,Late delivery,67
68,68,68,68,68,179.9700012,12.60000038,3,167.3699951,43.52000046,43.52000046,167.3699951,0,Shipping on time,68
69,69,69,69,69,179.9700012,16.20000076,3,163.7700043,68.77999878,68.77999878,163.7700043,1,Late delivery,69
70,70,70,70,70,179.9700012,18.0,3,161.9700012,40.49000168,40.49000168,161.9700012,1,Late delivery,70
71,71,71,71,71,150.0,10.5,3,139.5,20.93000031,20.93000031,139.5,0,Shipping on time,71
72,72,72,72,72,119.9700012,12.0,3,107.9700012,12.19999981,12.19999981,107.9700012,1,Late delivery,72
73,73,73,73,73,150.0,37.5,3,112.5,12.71000004,12.71000004,112.5,1,Late delivery,73
74,74,74,74,74,65.97000122,10.56000042,3,55.40999985,7.760000229,7.760000229,55.40999985,1,Late delivery,74
75,75,75,75,75,299.9700012,0.0,3,299.9700012,101.3899994,101.3899994,299.9700012,1,Late delivery,75
76,76,76,76,76,179.9700012,1.799999952,3,178.1699982,-285.0700073,-285.0700073,178.1699982,1,Late delivery,76
77,77,77,77,77,179.9700012,9.0,3,170.9700012,42.74000168,42.74000168,170.9700012,1,Late delivery,77
78,78,78,78,78,179.9700012,9.899999619,3,170.0700073,49.3199997,49.3199997,170.0700073,1,Late delivery,78
79,79,79,79,79,179.9700012,12.60000038,3,167.3699951,80.33999634,80.33999634,167.3699951,1,Late delivery,79
80,80,80,80,80,179.9700012,16.20000076,3,163.7700043,-26.69000053,-26.69000053,163.7700043,1,Late delivery,80
81,81,81,81,81,179.9700012,27.0,3,152.9700012,-117.3300018,-117.3300018,152.9700012,1,Late delivery,81
82,82,82,82,82,179.9700012,27.0,3,152.9700012,47.88000107,47.88000107,152.9700012,1,Late delivery,82
83,83,83,83,83,150.0,0.0,3,150.0,72.0,72.0,150.0,1,Late delivery,83
84,84,84,84,84,119.9700012,4.800000191,3,115.1699982,29.94000053,29.94000053,115.1699982,1,Late delivery,84
85,85,85,85,85,150.0,6.0,3,144.0,23.46999931,23.46999931,144.0,1,Late delivery,85
86,86,86,86,86,150.0,7.5,3,142.5,68.40000153,68.40000153,142.5,1,Late delivery,86
87,87,87,87,87,150.0,10.5,3,139.5,43.65999985,43.65999985,139.5,1,Late delivery,87
88,88,88,88,88,150.0,18.0,3,132.0,13.19999981,13.19999981,132.0,0,Shipping on time,88
89,89,89,89,89,150.0,18.0,3,132.0,46.20000076,46.20000076,132.0,1,Late delivery,89
90,90,90,90,90,150.0,19.5,3,130.5,10.43999958,10.43999958,130.5,1,Late delivery,90
91,91,91,91,91,150.0,25.5,3,124.5,15.56000042,15.56000042,124.5,1,Late delivery,91
92,92,92,92,92,119.9700012,20.38999939,3,99.58000183,32.86000061,32.86000061,99.58000183,1,Late delivery,92
93,93,93,93,93,250.0,10.0,5,240.0,9.600000381,9.600000381,240.0,1,Late delivery,93
94,94,94,94,94,199.9499969,10.0,5,189.9499969,55.09000015,55.09000015,189.9499969,1,Late delivery,94
95,95,95,95,95,199.9499969,11.0,5,188.9499969,68.58999634,68.58999634,188.9499969,0,Shipping on time,95
96,96,96,96,96,250.0,13.75,5,236.25,51.97999954,51.97999954,236.25,0,Advance shipping,96
97,97,97,97,97,250.0,13.75,5,236.25,-23.62999916,-23.62999916,236.25,1,Late delivery,97
98,98,98,98,98,150.0,13.5,5,136.5,66.88999939,66.88999939,136.5,0,Advance shipping,98
99,99,99,99,99,199.9499969,18.0,5,181.9499969,11.46000004,11.46000004,181.9499969,0,Advance shipping,99
100,100,100,100,100,250.0,25.0,5,225.0,22.5,22.5,225.0,1,Late delivery,100
101,101,101,101,101,250.0,25.0,5,225.0,67.5,67.5,225.0,0,Shipping on time,101
102,102,102,102,102,199.9499969,25.98999977,5,173.9600067,78.27999878,78.27999878,173.9600067,0,Advance shipping,102
103,103,103,103,103,250.0,32.5,5,217.5,104.4000015,104.4000015,217.5,0,Advance shipping,103
104,104,104,104,104,250.0,32.5,5,217.5,47.84999847,47.84999847,217.5,0,Advance shipping,104
105,105,105,105,105,199.9499969,29.98999977,5,169.9600067,44.18999863,44.18999863,169.9600067,0,Shipping on time,105
106,106,106,106,106,250.0,37.5,5,212.5,8.5,8.5,212.5,0,Advance shipping,106
107,107,107,107,107,199.9499969,31.98999977,5,167.9600067,83.98000336,83.98000336,167.9600067,0,Shipping on time,107
108,108,108,108,108,250.0,42.5,5,207.5,70.13999939,70.13999939,207.5,1,Late delivery,108
109,109,109,109,109,250.0,42.5,5,207.5,72.62999725,72.62999725,207.5,1,Late delivery,109
110,110,110,110,110,250.0,50.0,5,200.0,-140.0,-140.0,200.0,0,Shipping on time,110
111,111,111,111,111,250.0,50.0,5,200.0,-32.59999847,-32.59999847,200.0,1,Late delivery,111
112,112,112,112,112,199.9499969,49.99000168,5,149.9600067,68.98000336,68.98000336,149.9600067,0,Shipping on time,112
113,113,113,113,113,250.0,62.5,5,187.5,-11.81000042,-11.81000042,187.5,0,Advance shipping,113
114,114,114,114,114,250.0,62.5,5,187.5,52.5,52.5,187.5,1,Late delivery,114
115,115,115,115,115,250.0,62.5,5,187.5,91.87999725,91.87999725,187.5,0,Advance shipping,115
116,116,116,116,116,239.9499969,2.400000095,5,237.5500031,29.69000053,29.69000053,237.5500031,1,Late delivery,116
117,117,117,117,117,159.9499969,6.400000095,5,153.5500031,73.69999695,73.69999695,153.5500031,0,Shipping on time,117
118,118,118,118,118,449.9500122,53.99000168,5,395.9599915,-79.19000244,-79.19000244,395.9599915,1,Late delivery,118
119,119,119,119,119,149.9499969,25.48999977,5,124.4599991,34.84999847,34.84999847,124.4599991,0,Shipping on time,119
120,120,120,120,120,299.9500122,15.0,5,284.9500122,74.08999634,74.08999634,284.9500122,0,Advance shipping,120
121,121,121,121,121,499.9500122,0.0,5,499.9500122,149.9900055,149.9900055,499.9500122,1,Late delivery,121
122,122,122,122,122,499.9500122,5.0,5,494.9500122,-18.80999947,-18.80999947,494.9500122,0,Shipping on time,122
123,123,123,123,123,499.9500122,15.0,5,484.9500122,140.6399994,140.6399994,484.9500122,1,Late delivery,123
124,124,124,124,124,499.9500122,20.0,5,479.9500122,36.0,36.0,479.9500122,0,Advance shipping,124
125,125,125,125,125,499.9500122,20.0,5,479.9500122,179.9799957,179.9799957,479.9500122,1,Late delivery,125
126,126,126,126,126,499.9500122,25.0,5,474.9500122,-783.6699829,-783.6699829,474.9500122,0,Shipping on time,126
127,127,127,127,127,499.9500122,25.0,5,474.9500122,199.4799957,199.4799957,474.9500122,1,Late delivery,127
128,128,128,128,128,499.9500122,50.0,5,449.9599915,-269.9700012,-269.9700012,449.9599915,1,Late delivery,128
129,129,129,129,129,499.9500122,50.0,5,449.9599915,-22.5,-22.5,449.9599915,0,Advance shipping,129
130,130,130,130,130,449.9500122,112.4899979,5,337.4599915,59.06000137,59.06000137,337.4599915,0,Advance shipping,130
131,131,131,131,131,299.9500122,0.0,5,299.9500122,140.9799957,140.9799957,299.9500122,0,Advance shipping,131
132,132,132,132,132,299.9500122,3.0,5,296.9500122,81.66000366,81.66000366,296.9500122,0,Advance shipping,132
133,133,133,133,133,299.9500122,3.0,5,296.9500122,18.40999985,18.40999985,296.9500122,1,Late delivery,133
134,134,134,134,134,299.9500122,6.0,5,293.9500122,33.22000122,33.22000122,293.9500122,0,Advance shipping,134
135,135,135,135,135,299.9500122,9.0,5,290.9500122,25.30999947,25.30999947,290.9500122,1,Late delivery,135
136,136,136,136,136,299.9500122,12.0,5,287.9500122,-239.8600006,-239.8600006,287.9500122,1,Late delivery,136
137,137,137,137,137,299.9500122,16.5,5,283.4500122,-155.8999939,-155.8999939,283.4500122,1,Late delivery,137
138,138,138,138,138,99.98999786,13.0,1,86.98999786,40.02000046,40.02000046,86.98999786,1,Late delivery,138
139,139,139,139,139,129.9900055,2.599999905,1,127.3899994,44.59000015,44.59000015,127.3899994,1,Late delivery,139
140,140,140,140,140,129.9900055,11.69999981,1,118.2900009,57.95999908,57.95999908,118.2900009,1,Late delivery,140
141,141,141,141,141,129.9900055,13.0,1,116.9899979,30.42000008,30.42000008,116.9899979,1,Late delivery,141
142,142,142,142,142,59.99000168,10.80000019,1,49.18999863,24.60000038,24.60000038,49.18999863,1,Late delivery,142
143,143,143,143,143,129.9900055,26.0,1,103.9899979,48.88000107,48.88000107,103.9899979,1,Late delivery,143
144,144,144,144,144,299.980011,3.0,1,296.980011,0.0,0.0,296.980011,1,Late delivery,144
145,145,145,145,145,299.980011,6.0,1,293.980011,95.54000092,95.54000092,293.980011,1,Late delivery,145
146,146,146,146,146,252.8800049,0.0,1,252.8800049,-50.58000183,-50.58000183,252.8800049,1,Late delivery,146
147,147,147,147,147,452.0400085,4.519999981,1,447.519989,120.8300018,120.8300018,447.519989,1,Late delivery,147
148,148,148,148,148,252.8800049,2.529999971,1,250.3500061,25.04000092,25.04000092,250.3500061,1,Late delivery,148
149,149,149,149,149,452.0400085,9.039999962,1,443.0,212.6399994,212.6399994,443.0,1,Late delivery,149
150,150,150,150,150,252.8800049,7.590000153,1,245.2899933,68.68000031,68.68000031,245.2899933,1,Late delivery,150
151,151,151,151,151,452.0400085,18.07999992,1,433.9599915,135.8300018,135.8300018,433.9599915,1,Late delivery,151
152,152,152,152,152,252.8800049,12.64000034,1,240.2400055,78.08000183,78.08000183,240.2400055,1,Late delivery,152
153,153,153,153,153,1500.0,82.5,1,1417.5,595.3499756,595.3499756,1417.5,1,Late delivery,153
154,154,154,154,154,452.0400085,24.86000061,1,427.1799927,21.36000061,21.36000061,427.1799927,0,Shipping on time,154
155,155,155,155,155,452.0400085,24.86000061,1,427.1799927,213.5899963,213.5899963,427.1799927,1,Late delivery,155
156,156,156,156,156,1500.0,105.0,1,1395.0,55.79999924,55.79999924,1395.0,1,Late delivery,156
157,157,157,157,157,452.0400085,31.63999939,1,420.3999939,126.1200027,126.1200027,420.3999939,1,Late delivery,157
158,158,158,158,158,252.8800049,22.76000023,1,230.1199951,6.900000095,6.900000095,230.1199951,0,Shipping on time,158
159,159,159,159,159,452.0400085,40.68000031,1,411.3599854,-277.6700134,-277.6700134,411.3599854,1,Late delivery,159
160,160,160,160,160,252.8800049,22.76000023,1,230.1199951,105.8600006,105.8600006,230.1199951,1,Late delivery,160
161,161,161,161,161,1500.0,135.0,1,1365.0,86.0,86.0,1365.0,1,Late delivery,161
162,162,162,162,162,452.0400085,45.20000076,1,406.8399963,195.2799988,195.2799988,406.8399963,0,Shipping on time,162
163,163,163,163,163,252.8800049,25.29000092,1,227.5899963,22.76000023,22.76000023,227.5899963,1,Late delivery,163
164,164,164,164,164,452.0400085,67.80999756,1,384.230011,180.5899963,180.5899963,384.230011,1,Late delivery,164
165,165,165,165,165,252.8800049,37.93000031,1,214.9499969,101.0299988,101.0299988,214.9499969,1,Late delivery,165
166,166,166,166,166,452.0400085,72.33000183,1,379.7099915,118.8499985,118.8499985,379.7099915,1,Late delivery,166
167,167,167,167,167,252.8800049,42.99000168,1,209.8899994,60.86999893,60.86999893,209.8899994,1,Late delivery,167
168,168,168,168,168,252.8800049,42.99000168,1,209.8899994,73.45999908,73.45999908,209.8899994,1,Late delivery,168
169,169,169,169,169,252.8800049,42.99000168,1,209.8899994,39.88000107,39.88000107,209.8899994,1,Late delivery,169
170,170,170,170,170,452.0400085,81.37000275,1,370.6700134,177.9199982,177.9199982,370.6700134,1,Late delivery,170
171,171,171,171,171,452.0400085,81.37000275,1,370.6700134,129.7400055,129.7400055,370.6700134,1,Late delivery,171
172,172,172,172,172,252.8800049,45.52000046,1,207.3600006,62.20999908,62.20999908,207.3600006,1,Late delivery,172
173,173,173,173,173,1500.0,300.0,1,1200.0,90.0,90.0,1200.0,1,Late delivery,173
174,174,174,174,174,452.0400085,113.0100021,1,339.0299988,118.6600037,118.6600037,339.0299988,0,Shipping on time,174
175,175,175,175,175,999.9899902,10.0,1,989.9899902,415.7999878,415.7999878,989.9899902,1,Late delivery,175
176,176,176,176,176,79.98999786,1.600000024,1,78.38999939,8.619999886,8.619999886,78.38999939,1,Late delivery,176
177,177,177,177,177,59.99000168,7.800000191,1,52.18999863,16.34000015,16.34000015,52.18999863,1,Late delivery,177
178,178,178,178,178,44.99000168,1.799999952,1,43.18999863,12.52999973,12.52999973,43.18999863,1,Late delivery,178
179,179,179,179,179,99.98999786,4.0,1,95.98999786,25.92000008,25.92000008,95.98999786,1,Late delivery,179
180,180,180,180,180,99.98999786,5.0,1,94.98999786,-13.57999992,-13.57999992,94.98999786,1,Late delivery,180
181,181,181,181,181,44.99000168,3.150000095,1,41.84000015,10.03999996,10.03999996,41.84000015,1,Late delivery,181
182,182,182,182,182,99.98999786,10.0,1,89.98999786,10.80000019,10.80000019,89.98999786,1,Late delivery,182
183,183,183,183,183,99.98999786,12.0,1,87.98999786,16.71999931,16.71999931,87.98999786,1,Late delivery,183
184,184,184,184,184,134.9700012,6.75,3,128.2200012,28.85000038,28.85000038,128.2200012,0,Shipping canceled,184
185,185,185,185,185,299.9700012,21.0,3,278.9700012,133.9100037,133.9100037,278.9700012,0,Shipping canceled,185
186,186,186,186,186,299.9700012,27.0,3,272.9700012,79.16000366,79.16000366,272.9700012,0,Shipping canceled,186
187,187,187,187,187,299.9700012,27.0,3,272.9700012,19.11000061,19.11000061,272.9700012,0,Shipping canceled,187
188,188,188,188,188,179.9700012,9.0,3,170.9700012,10.77000046,10.77000046,170.9700012,0,Shipping canceled,188
189,189,189,189,189,179.9700012,12.60000038,3,167.3699951,-284.5299988,-284.5299988,167.3699951,0,Shipping canceled,189
190,190,190,190,190,179.9700012,21.60000038,3,158.3699951,69.68000031,69.68000031,158.3699951,0,Shipping canceled,190
191,191,191,191,191,119.9700012,1.200000048,3,118.7699966,7.480000019,7.480000019,118.7699966,0,Shipping canceled,191
192,192,192,192,192,75.0,1.5,3,73.5,11.02999973,11.02999973,73.5,0,Shipping canceled,192
193,193,193,193,193,150.0,18.0,3,132.0,-24.8199997,-24.8199997,132.0,0,Shipping canceled,193
194,194,194,194,194,150.0,18.0,3,132.0,33.0,33.0,132.0,0,Shipping canceled,194
195,195,195,195,195,150.0,19.5,3,130.5,36.54000092,36.54000092,130.5,0,Shipping canceled,195
196,196,196,196,196,119.9700012,20.38999939,3,99.58000183,-76.37000275,-76.37000275,99.58000183,0,Shipping canceled,196
197,197,197,197,197,119.9700012,20.38999939,3,99.58000183,8.760000229,8.760000229,99.58000183,0,Shipping canceled,197
198,198,198,198,198,74.97000122,0.75,3,74.22000122,36.36999893,36.36999893,74.22000122,0,Shipping canceled,198
199,199,199,199,199,47.97000122,7.679999828,3,40.29000092,18.12999916,18.12999916,40.29000092,0,Shipping canceled,199
200,200,200,200,200,239.9600067,12.0,4,227.9600067,-12.98999977,-12.98999977,227.9600067,0,Shipping canceled,200
201,201,201,201,201,239.9600067,35.99000168,4,203.9700012,74.04000092,74.04000092,203.9700012,0,Shipping canceled,201
202,202,202,202,202,200.0,0.0,4,200.0,90.0,90.0,200.0,0,Shipping canceled,202
203,203,203,203,203,159.9600067,3.200000048,4,156.7599945,-2.190000057,-2.190000057,156.7599945,0,Shipping canceled,203
204,204,204,204,204,200.0,11.0,4,189.0,85.05000305,85.05000305,189.0,0,Shipping canceled,204
205,205,205,205,205,99.95999908,19.98999977,4,79.97000122,3.039999962,3.039999962,79.97000122,0,Shipping canceled,205
206,206,206,206,206,399.9599915,36.0,4,363.9599915,-266.7900085,-266.7900085,363.9599915,0,Advance shipping,206
207,207,207,207,207,239.9600067,0.0,4,239.9600067,64.79000092,64.79000092,239.9600067,0,Shipping on time,207
208,208,208,208,208,239.9600067,9.600000381,4,230.3600006,83.62000275,83.62000275,230.3600006,1,Late delivery,208
209,209,209,209,209,239.9600067,12.0,4,227.9600067,74.08999634,74.08999634,227.9600067,1,Late delivery,209
210,210,210,210,210,239.9600067,13.19999981,4,226.7599945,92.97000122,92.97000122,226.7599945,0,Advance shipping,210
211,211,211,211,211,239.9600067,31.19000053,4,208.7700043,70.55999756,70.55999756,208.7700043,1,Late delivery,211
212,212,212,212,212,200.0,0.0,4,200.0,96.0,96.0,200.0,1,Late delivery,212
213,213,213,213,213,200.0,2.0,4,198.0,-145.1300049,-145.1300049,198.0,1,Late delivery,213
214,214,214,214,214,159.9600067,4.800000191,4,155.1600037,45.0,45.0,155.1600037,0,Shipping on time,214
215,215,215,215,215,159.9600067,8.800000191,4,151.1600037,51.09000015,51.09000015,151.1600037,1,Late delivery,215
216,216,216,216,216,120.0,8.399999619,4,111.5999985,31.25,31.25,111.5999985,0,Advance shipping,216
217,217,217,217,217,200.0,30.0,4,170.0,-459.0,-459.0,170.0,0,Shipping on time,217
218,218,218,218,218,200.0,40.0,4,160.0,-248.0,-248.0,160.0,0,Advance shipping,218
219,219,219,219,219,200.0,50.0,4,150.0,13.19999981,13.19999981,150.0,1,Late delivery,219
220,220,220,220,220,99.95999908,5.5,4,94.45999908,46.29000092,46.29000092,94.45999908,0,Shipping on time,220
221,221,221,221,221,399.9599915,4.0,4,395.9599915,182.1399994,182.1399994,395.9599915,1,Late delivery,221
222,222,222,222,222,399.9599915,8.0,4,391.9599915,-261.4400024,-261.4400024,391.9599915,1,Late delivery,222
223,223,223,223,223,399.9599915,20.0,4,379.9599915,178.5800018,178.5800018,379.9599915,0,Advance shipping,223
224,224,224,224,224,399.9599915,36.0,4,363.9599915,167.4199982,167.4199982,363.9599915,0,Advance shipping,224
225,225,225,225,225,399.9599915,40.0,4,359.9599915,-76.66999817,-76.66999817,359.9599915,1,Late delivery,225
226,226,226,226,226,399.9599915,48.0,4,351.9599915,165.4199982,165.4199982,351.9599915,1,Late delivery,226
227,227,227,227,227,399.9599915,48.0,4,351.9599915,-82.01000214,-82.01000214,351.9599915,0,Advance shipping,227
228,228,228,228,228,399.9599915,59.99000168,4,339.9700012,91.79000092,91.79000092,339.9700012,0,Shipping on time,228
229,229,229,229,229,129.9900055,5.199999809,1,124.7900009,40.56000137,40.56000137,124.7900009,0,Advance shipping,229
230,230,230,230,230,129.9900055,5.199999809,1,124.7900009,41.18000031,41.18000031,124.7900009,0,Advance shipping,230
231,231,231,231,231,59.99000168,3.0,1,56.99000168,27.36000061,27.36000061,56.99000168,0,Shipping on time,231
232,232,232,232,232,129.9900055,6.5,1,123.4899979,26.05999947,26.05999947,123.4899979,0,Advance shipping,232
233,233,233,233,233,129.9900055,6.5,1,123.4899979,32.47999954,32.47999954,123.4899979,0,Advance shipping,233
234,234,234,234,234,129.9900055,6.5,1,123.4899979,35.81000137,35.81000137,123.4899979,1,Late delivery,234
235,235,235,235,235,215.8200073,10.78999996,1,205.0299988,102.5100021,102.5100021,205.0299988,1,Late delivery,235
236,236,236,236,236,129.9900055,6.5,1,123.4899979,15.43999958,15.43999958,123.4899979,0,Shipping on time,236
237,237,237,237,237,129.9900055,6.5,1,123.4899979,4.570000172,4.570000172,123.4899979,0,Advance shipping,237
238,238,238,238,238,129.9900055,6.5,1,123.4899979,61.75,61.75,123.4899979,1,Late delivery,238
239,239,239,239,239,129.9900055,6.5,1,123.4899979,38.65000153,38.65000153,123.4899979,1,Late delivery,239
240,240,240,240,240,59.99000168,3.0,1,56.99000168,14.25,14.25,56.99000168,0,Shipping on time,240
241,241,241,241,241,129.9900055,6.5,1,123.4899979,-6.170000076,-6.170000076,123.4899979,0,Advance shipping,241
242,242,242,242,242,129.9900055,6.5,1,123.4899979,20.12999916,20.12999916,123.4899979,0,Shipping on time,242
243,243,243,243,243,129.9900055,6.5,1,123.4899979,54.34000015,54.34000015,123.4899979,0,Shipping on time,243
244,244,244,244,244,461.480011,25.37999916,1,436.1000061,43.61000061,43.61000061,436.1000061,0,Advance shipping,244
245,245,245,245,245,129.9900055,7.150000095,1,122.8399963,42.99000168,42.99000168,122.8399963,0,Shipping on time,245
246,246,246,246,246,59.99000168,3.299999952,1,56.68999863,19.84000015,19.84000015,56.68999863,0,Advance shipping,246
247,247,247,247,247,129.9900055,7.150000095,1,122.8399963,54.04999924,54.04999924,122.8399963,0,Advance shipping,247
